Project	Case_ID	Sample_Type	Raw_Count	Filtered_Count
TCGA-GBM	7d5c3699-ce28-4129-8391-736f670e8beb	Primary Tumor	191	28
TCGA-GBM	7db115ea-082b-45bb-97d2-4254270b8bb6	Blood Derived Normal	16	4
TCGA-GBM	7db115ea-082b-45bb-97d2-4254270b8bb6	Primary Tumor	303	48
TCGA-GBM	7fe37feb-e205-4524-8c98-1f9ac5fe0700	Blood Derived Normal	35	2
TCGA-GBM	7fe37feb-e205-4524-8c98-1f9ac5fe0700	Primary Tumor	47	3
TCGA-GBM	827453a9-7388-4336-9ac5-4defcb904607	Blood Derived Normal	40	3
TCGA-GBM	827453a9-7388-4336-9ac5-4defcb904607	Primary Tumor	385	56
TCGA-GBM	8a83ea25-d02e-4af8-9167-b29d3ef393cc	Blood Derived Normal	105	10
TCGA-GBM	8a83ea25-d02e-4af8-9167-b29d3ef393cc	Primary Tumor	253	48
TCGA-GBM	8ac5b22f-3925-47a9-8d09-d819c2e191e5	Blood Derived Normal	4	2
TCGA-GBM	8ac5b22f-3925-47a9-8d09-d819c2e191e5	Primary Tumor	16	4
TCGA-GBM	8db520cf-79b3-4a1b-872e-8f5f76117405	Blood Derived Normal	29	7
TCGA-GBM	8db520cf-79b3-4a1b-872e-8f5f76117405	Primary Tumor	182	20
TCGA-GBM	8f3acbbd-b2ca-4e66-8fe5-dbb49277f35b	Blood Derived Normal	5	0
TCGA-GBM	93737759-b088-4d64-adfe-c2d5ec715341	Blood Derived Normal	22	5
TCGA-GBM	93737759-b088-4d64-adfe-c2d5ec715341	Primary Tumor	75	9
TCGA-GBM	97094aed-69f7-4f4e-a87e-533979e11514	Blood Derived Normal	183	12
TCGA-GBM	97094aed-69f7-4f4e-a87e-533979e11514	Primary Tumor	980	124
TCGA-GBM	97279d35-8db4-49a9-8b63-468443a9b959	Blood Derived Normal	185	31
TCGA-GBM	97279d35-8db4-49a9-8b63-468443a9b959	Primary Tumor	171	33
TCGA-GBM	98dd5ea6-8d40-4963-bbae-2d37001d71c8	Blood Derived Normal	20	4
TCGA-GBM	98dd5ea6-8d40-4963-bbae-2d37001d71c8	Primary Tumor	215	36
TCGA-GBM	98e0344d-71c6-477c-a990-0bd0277606af	Blood Derived Normal	116	14
TCGA-GBM	98e0344d-71c6-477c-a990-0bd0277606af	Primary Tumor	213	49
TCGA-GBM	98e2f2ec-bdcd-490a-bf45-600e3b6c7491	Blood Derived Normal	159	25
TCGA-GBM	98e2f2ec-bdcd-490a-bf45-600e3b6c7491	Primary Tumor	243	35
TCGA-GBM	9a41f05b-19b1-4269-9997-4b59e378280c	Blood Derived Normal	15	1
TCGA-GBM	9a41f05b-19b1-4269-9997-4b59e378280c	Primary Tumor	330	41
TCGA-GBM	9f004b8a-f202-419d-a4d8-01f9430eaca5	Blood Derived Normal	17	2
TCGA-GBM	9f004b8a-f202-419d-a4d8-01f9430eaca5	Primary Tumor	387	53
TCGA-GBM	a210407e-b7de-4e27-84b2-9dcc5f9e6e63	Blood Derived Normal	97	5
TCGA-GBM	a210407e-b7de-4e27-84b2-9dcc5f9e6e63	Primary Tumor	406	85
TCGA-GBM	a2338b30-f511-4163-af3b-1e4a40ff00e1	Blood Derived Normal	116	7
TCGA-GBM	a2338b30-f511-4163-af3b-1e4a40ff00e1	Primary Tumor	706	124
TCGA-GBM	a2ac9937-f351-4d78-9261-264bf6c21e0c	Blood Derived Normal	48	7
TCGA-GBM	a3cc2845-8a44-4b50-8a3e-17a3c2c3e077	Blood Derived Normal	95	17
TCGA-GBM	a3cc2845-8a44-4b50-8a3e-17a3c2c3e077	Primary Tumor	154	37
TCGA-GBM	a515cf2d-e918-4958-9bf6-e611b425a97e	Blood Derived Normal	9	0
TCGA-GBM	a515cf2d-e918-4958-9bf6-e611b425a97e	Primary Tumor	102	10
TCGA-GBM	a589e2dc-7649-492c-9569-592698acaa6f	Blood Derived Normal	19	2
TCGA-GBM	a589e2dc-7649-492c-9569-592698acaa6f	Primary Tumor	345	53
TCGA-GBM	a597bfa8-8c4d-4f8e-9d85-8a9fdc2c56ff	Blood Derived Normal	27	4
TCGA-GBM	a597bfa8-8c4d-4f8e-9d85-8a9fdc2c56ff	Primary Tumor	80	15
TCGA-GBM	a79b97df-d7f7-4df4-861b-936f94a1ab30	Blood Derived Normal	10	1
TCGA-GBM	a79b97df-d7f7-4df4-861b-936f94a1ab30	Primary Tumor	365	44
TCGA-GBM	a9597785-a1d3-4788-a431-d25d69025690	Blood Derived Normal	22	3
TCGA-GBM	a9597785-a1d3-4788-a431-d25d69025690	Primary Tumor	77	19
TCGA-GBM	a9a0bad8-6074-4a7c-9f9e-7dbc1de01def	Blood Derived Normal	198	31
TCGA-GBM	a9a0bad8-6074-4a7c-9f9e-7dbc1de01def	Primary Tumor	202	30
TCGA-GBM	aa7ad106-eadc-489e-83b2-5698652434ea	Blood Derived Normal	23	2
TCGA-GBM	aa7ad106-eadc-489e-83b2-5698652434ea	Primary Tumor	49	4
TCGA-GBM	aad2c954-39a4-4ef3-9940-e754619007a4	Blood Derived Normal	35	3
TCGA-GBM	aad2c954-39a4-4ef3-9940-e754619007a4	Primary Tumor	325	53
TCGA-GBM	ac3582a9-46b1-4322-95fa-9e8b149b8044	Blood Derived Normal	28	3
TCGA-GBM	ac3582a9-46b1-4322-95fa-9e8b149b8044	Primary Tumor	283	43
TCGA-GBM	ac72738c-8b33-4f03-917c-86b114a2b9bd	Blood Derived Normal	22	3
TCGA-GBM	ac72738c-8b33-4f03-917c-86b114a2b9bd	Primary Tumor	159	26
TCGA-GBM	ae5b2e48-d186-4e77-a797-dcc3b3ca4847	Blood Derived Normal	50	8
TCGA-GBM	ae5b2e48-d186-4e77-a797-dcc3b3ca4847	Primary Tumor	373	49
TCGA-GBM	b1c4579c-72fa-4974-830c-b6a81ace45f4	Blood Derived Normal	35	0
TCGA-GBM	b1c4579c-72fa-4974-830c-b6a81ace45f4	Primary Tumor	63	7
TCGA-GBM	b1ce95bf-7441-4aac-8131-19a177d2b8ac	Blood Derived Normal	31	6
TCGA-GBM	b1ce95bf-7441-4aac-8131-19a177d2b8ac	Primary Tumor	124	24
TCGA-GBM	b37d944c-c65c-46d6-bb8b-3eb37cb85b68	Blood Derived Normal	93	27
TCGA-GBM	b75845ed-a19a-4caa-b362-e62b1e538152	Blood Derived Normal	139	12
TCGA-GBM	b75845ed-a19a-4caa-b362-e62b1e538152	Primary Tumor	552	87
TCGA-GBM	b7b86c1f-9688-4129-891c-843e3a37b3e5	Blood Derived Normal	16	2
TCGA-GBM	b7b86c1f-9688-4129-891c-843e3a37b3e5	Primary Tumor	335	43
TCGA-GBM	b92047e1-8a76-46dd-baa7-6e629cfaebdb	Blood Derived Normal	37	5
TCGA-GBM	b92047e1-8a76-46dd-baa7-6e629cfaebdb	Primary Tumor	65	12
TCGA-GBM	b98184b9-6190-4e95-a1cf-8cffb44b9963	Blood Derived Normal	37	6
TCGA-GBM	b98184b9-6190-4e95-a1cf-8cffb44b9963	Primary Tumor	443	57
TCGA-GBM	ba383ea6-c885-49f0-bddc-e00be0230a6b	Blood Derived Normal	23	3
TCGA-GBM	ba383ea6-c885-49f0-bddc-e00be0230a6b	Primary Tumor	227	36
TCGA-GBM	bb0aca6b-55ab-4b24-8e64-29e0c96a9862	Blood Derived Normal	53	7
TCGA-GBM	bb0aca6b-55ab-4b24-8e64-29e0c96a9862	Primary Tumor	188	35
TCGA-GBM	bc7a0c8f-c1c1-447c-8019-389e52525081	Blood Derived Normal	67	9
TCGA-GBM	bc7a0c8f-c1c1-447c-8019-389e52525081	Primary Tumor	204	28
TCGA-GBM	bdc75722-1076-49f3-8dc7-f2b91e5a15eb	Blood Derived Normal	38	9
TCGA-GBM	bdc75722-1076-49f3-8dc7-f2b91e5a15eb	Primary Tumor	287	21
TCGA-GBM	be3a7ef3-34ed-40e1-9d9c-187940596b26	Blood Derived Normal	69	13
TCGA-GBM	be3a7ef3-34ed-40e1-9d9c-187940596b26	Primary Tumor	130	18
TCGA-GBM	c01ae0ee-fa58-45d2-ac33-d7f64d053bbb	Blood Derived Normal	36	3
TCGA-GBM	c01ae0ee-fa58-45d2-ac33-d7f64d053bbb	Primary Tumor	514	50
TCGA-GBM	c3432b21-d2e9-4caf-9c8e-c6a8d92b195d	Blood Derived Normal	24	1
TCGA-GBM	c3432b21-d2e9-4caf-9c8e-c6a8d92b195d	Primary Tumor	607	67
TCGA-GBM	c34760a2-f70e-48c4-a7c2-eb359f8aeb71	Blood Derived Normal	37	5
TCGA-GBM	c34760a2-f70e-48c4-a7c2-eb359f8aeb71	Primary Tumor	212	27
TCGA-GBM	c4171de5-8dac-44bd-a6eb-174f9451dbb7	Blood Derived Normal	25	3
TCGA-GBM	c4171de5-8dac-44bd-a6eb-174f9451dbb7	Primary Tumor	84	19
TCGA-GBM	c4ff28e5-9de7-43df-89a2-6832b8a0c00b	Blood Derived Normal	66	7
TCGA-GBM	c4ff28e5-9de7-43df-89a2-6832b8a0c00b	Primary Tumor	149	31
TCGA-GBM	c5718c27-cef6-4612-a7cc-42d0e0c51a1a	Blood Derived Normal	17	5
TCGA-GBM	c5718c27-cef6-4612-a7cc-42d0e0c51a1a	Primary Tumor	77	8
TCGA-GBM	c5e08764-822b-4214-9ce6-f3ec2756190e	Blood Derived Normal	134	11
TCGA-GBM	c5e08764-822b-4214-9ce6-f3ec2756190e	Primary Tumor	317	44
TCGA-GBM	c931f3bd-74c5-4ebd-bc0f-c7c6becd25ab	Blood Derived Normal	48	4
TCGA-GBM	c931f3bd-74c5-4ebd-bc0f-c7c6becd25ab	Primary Tumor	247	46
TCGA-GBM	ca261ec9-888b-47c8-8e71-5a22545d7161	Blood Derived Normal	161	14
TCGA-GBM	ca261ec9-888b-47c8-8e71-5a22545d7161	Primary Tumor	530	67
TCGA-GBM	ca893d12-3d6c-4e6f-b0e7-7f4eb8bb724b	Blood Derived Normal	45	9
TCGA-GBM	ca893d12-3d6c-4e6f-b0e7-7f4eb8bb724b	Primary Tumor	86	14
TCGA-GBM	cb58b5fe-ee0d-46f1-8502-1c8bcf729f3b	Blood Derived Normal	176	19
TCGA-GBM	cb58b5fe-ee0d-46f1-8502-1c8bcf729f3b	Primary Tumor	609	75
TCGA-GBM	cd73f38a-f6ff-4e7b-bd43-ec7b82dbe7df	Blood Derived Normal	24	3
TCGA-GBM	cd73f38a-f6ff-4e7b-bd43-ec7b82dbe7df	Primary Tumor	248	45
TCGA-GBM	cf286533-5c8a-40f3-9c69-f46264c7893b	Blood Derived Normal	44	7
TCGA-GBM	cf286533-5c8a-40f3-9c69-f46264c7893b	Primary Tumor	159	22
TCGA-GBM	d540d6d2-266c-48f9-8e73-304389b2060b	Blood Derived Normal	16	1
TCGA-GBM	d540d6d2-266c-48f9-8e73-304389b2060b	Primary Tumor	183	33
TCGA-GBM	d6830f6f-7bd5-4d43-81bd-42c64a73dd8b	Blood Derived Normal	10	1
TCGA-GBM	d6830f6f-7bd5-4d43-81bd-42c64a73dd8b	Primary Tumor	73	14
TCGA-GBM	d6a48eb1-7c20-4ae3-ae35-b6b641238ef1	Blood Derived Normal	42	9
TCGA-GBM	d6a48eb1-7c20-4ae3-ae35-b6b641238ef1	Primary Tumor	225	37
TCGA-GBM	dae7e5c3-0b17-419c-a5fc-3bb271222bce	Blood Derived Normal	177	7
TCGA-GBM	dae7e5c3-0b17-419c-a5fc-3bb271222bce	Primary Tumor	691	100
TCGA-GBM	db5ea0e6-4cac-4f18-8643-32afb1e0287d	Blood Derived Normal	62	9
TCGA-GBM	db5ea0e6-4cac-4f18-8643-32afb1e0287d	Primary Tumor	624	81
TCGA-GBM	dcc5e92a-8dd4-4909-8f37-98bed374d722	Blood Derived Normal	22	8
TCGA-GBM	dcc5e92a-8dd4-4909-8f37-98bed374d722	Primary Tumor	51	16
TCGA-GBM	dd76930a-1678-4b70-9864-730534174d41	Blood Derived Normal	3	0
TCGA-GBM	dd76930a-1678-4b70-9864-730534174d41	Primary Tumor	75	15
TCGA-GBM	df4168bd-9f94-4323-9c33-a446a9fae999	Blood Derived Normal	469	81
TCGA-GBM	df4168bd-9f94-4323-9c33-a446a9fae999	Primary Tumor	258	27
TCGA-GBM	e0e1b5b3-6e3c-4b79-aa2a-32b320c3e45a	Blood Derived Normal	9	1
TCGA-GBM	e0e1b5b3-6e3c-4b79-aa2a-32b320c3e45a	Primary Tumor	275	43
TCGA-GBM	e17a6048-7a72-42c0-ad3f-97cbff02bc9f	Blood Derived Normal	20	2
TCGA-GBM	e17a6048-7a72-42c0-ad3f-97cbff02bc9f	Primary Tumor	42	10
TCGA-GBM	e3251837-f6f3-4dad-856f-108e20d03dad	Blood Derived Normal	73	15
TCGA-GBM	e3251837-f6f3-4dad-856f-108e20d03dad	Primary Tumor	286	44
TCGA-GBM	e57b296a-80e9-4446-a3d1-3dbfeaf04f5e	Blood Derived Normal	133	8
TCGA-GBM	e57b296a-80e9-4446-a3d1-3dbfeaf04f5e	Primary Tumor	742	119
TCGA-GBM	e8e43a65-4ec8-4e07-a884-a6989eec28cc	Blood Derived Normal	26	1
TCGA-GBM	e8e43a65-4ec8-4e07-a884-a6989eec28cc	Primary Tumor	79	12
TCGA-GBM	e921772f-f81a-49bc-b35e-3354c94447c0	Blood Derived Normal	84	13
TCGA-GBM	e921772f-f81a-49bc-b35e-3354c94447c0	Primary Tumor	338	53
TCGA-GBM	e948d951-9299-4dec-9772-60b4ac3569cb	Blood Derived Normal	29	4
TCGA-GBM	e948d951-9299-4dec-9772-60b4ac3569cb	Primary Tumor	155	29
TCGA-GBM	eae44c1c-1628-4b58-8b90-d3372e3577d5	Blood Derived Normal	85	4
TCGA-GBM	eae44c1c-1628-4b58-8b90-d3372e3577d5	Primary Tumor	466	75
TCGA-GBM	eb9c8e66-6710-4141-ae28-1e5c88eaee47	Blood Derived Normal	133	10
TCGA-GBM	eb9c8e66-6710-4141-ae28-1e5c88eaee47	Primary Tumor	356	49
TCGA-GBM	ec1791b3-0192-45da-89c1-f942a6736704	Blood Derived Normal	21	3
TCGA-GBM	ec1791b3-0192-45da-89c1-f942a6736704	Primary Tumor	252	33
TCGA-GBM	ef6f6553-2575-457e-bc07-401215e54759	Blood Derived Normal	27	1
TCGA-GBM	ef6f6553-2575-457e-bc07-401215e54759	Primary Tumor	146	17
TCGA-GBM	eff7f13b-ed32-4e85-a8d0-831b655d773f	Blood Derived Normal	15	3
TCGA-GBM	eff7f13b-ed32-4e85-a8d0-831b655d773f	Primary Tumor	111	23
TCGA-GBM	f077df02-5056-402f-8522-7198c42bcc98	Blood Derived Normal	7	0
TCGA-GBM	f077df02-5056-402f-8522-7198c42bcc98	Primary Tumor	151	21
TCGA-GBM	f08280d6-2c80-4dd7-93d3-a0c55f7da5b3	Blood Derived Normal	59	7
TCGA-GBM	f08280d6-2c80-4dd7-93d3-a0c55f7da5b3	Primary Tumor	282	48
TCGA-GBM	f19850cb-50c4-4f3a-ba80-b1464958ffa8	Blood Derived Normal	29	4
TCGA-GBM	f19850cb-50c4-4f3a-ba80-b1464958ffa8	Primary Tumor	221	50
TCGA-GBM	f2de4316-026c-4c2d-b091-47bc0ec8612a	Blood Derived Normal	19	4
TCGA-GBM	f2de4316-026c-4c2d-b091-47bc0ec8612a	Primary Tumor	34	9
TCGA-GBM	f40e45c8-2042-4844-99b5-b629f20afd58	Blood Derived Normal	39	9
TCGA-GBM	f40e45c8-2042-4844-99b5-b629f20afd58	Primary Tumor	27	5
TCGA-GBM	f45f4a30-6b4c-4f15-9140-959d6a25a45f	Blood Derived Normal	37	5
TCGA-GBM	f45f4a30-6b4c-4f15-9140-959d6a25a45f	Primary Tumor	252	37
TCGA-GBM	f5bc5d97-e054-4e53-992d-71b896bd97d5	Blood Derived Normal	930	71
TCGA-GBM	f5bc5d97-e054-4e53-992d-71b896bd97d5	Primary Tumor	158	4
TCGA-GBM	f6b2f52b-284d-4bde-9a3d-a0f458d07f08	Blood Derived Normal	17	0
TCGA-GBM	f6b2f52b-284d-4bde-9a3d-a0f458d07f08	Primary Tumor	228	31
TCGA-GBM	f6c6e2c9-a3d6-4b81-a421-04ffef6b8744	Blood Derived Normal	29	4
TCGA-GBM	f6c6e2c9-a3d6-4b81-a421-04ffef6b8744	Primary Tumor	251	37
TCGA-GBM	f7dd387f-eca9-4028-b296-2ca6d56d3bde	Blood Derived Normal	91	13
TCGA-GBM	f7dd387f-eca9-4028-b296-2ca6d56d3bde	Primary Tumor	118	14
TCGA-GBM	f9ce2045-2821-4843-b5e9-cf7cc7e783d4	Blood Derived Normal	100	15
TCGA-GBM	f9ce2045-2821-4843-b5e9-cf7cc7e783d4	Primary Tumor	222	30
TCGA-GBM	fb86044c-161e-41d7-a49e-3d5ec18294ef	Blood Derived Normal	10	2
TCGA-GBM	fb86044c-161e-41d7-a49e-3d5ec18294ef	Primary Tumor	340	48
TCGA-GBM	fef02e2e-d4e6-4b56-b8ef-c367b0c920cd	Blood Derived Normal	175	16
TCGA-GBM	fef02e2e-d4e6-4b56-b8ef-c367b0c920cd	Primary Tumor	415	62
TCGA-GBM	ff61d536-b505-47e7-9d3c-a7252e9037a1	Blood Derived Normal	6	3
TCGA-GBM	ff61d536-b505-47e7-9d3c-a7252e9037a1	Primary Tumor	104	21
TCGA-KIRC	0a93c52e-7e96-406b-b40d-b2925ba4ebd1	Primary Tumor	137	27
TCGA-KIRC	0b970feb-914f-4159-912f-6efec02b617f	Primary Tumor	303	37
TCGA-KIRC	0b970feb-914f-4159-912f-6efec02b617f	Solid Tissue Normal	71	6
TCGA-KIRC	0c139772-e303-45d1-b0c7-438fa1db105e	Primary Tumor	272	47
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	Primary Tumor	201	24
TCGA-KIRC	10c03d66-a290-4e46-9018-2932a236eb09	Solid Tissue Normal	95	12
TCGA-KIRC	11ab53c8-6366-4bc9-b60d-23e6ed2d1cae	Primary Tumor	69	17
TCGA-KIRC	12c4c4f1-5880-4bf9-9945-80bf45415de6	Primary Tumor	377	50
TCGA-KIRC	136c95cd-febd-43f0-af35-125d3321a145	Primary Tumor	355	47
TCGA-KIRC	136c95cd-febd-43f0-af35-125d3321a145	Solid Tissue Normal	75	8
TCGA-KIRC	22b6724c-a59f-4796-8166-992253e8caf1	Primary Tumor	169	35
TCGA-KIRC	2429c7d4-ae27-432d-9adf-1c6d192bf13c	Blood Derived Normal	44	7
TCGA-KIRC	2429c7d4-ae27-432d-9adf-1c6d192bf13c	Primary Tumor	61	12
TCGA-KIRC	2e81cfda-5080-49b8-95ca-ba3963dae30c	Primary Tumor	12	0
TCGA-KIRC	2e81cfda-5080-49b8-95ca-ba3963dae30c	Solid Tissue Normal	39	9
TCGA-KIRC	2ed3296a-5b10-40d8-8af4-90dc031657cd	Blood Derived Normal	21	5
TCGA-KIRC	36ed3269-0a57-4c50-bbfa-cfd2a7b56d4f	Primary Tumor	297	37
TCGA-KIRC	36ed3269-0a57-4c50-bbfa-cfd2a7b56d4f	Solid Tissue Normal	5	0
TCGA-KIRC	3c5f27e9-db2f-4963-9240-94815808d32f	Blood Derived Normal	35	6
TCGA-KIRC	3c5f27e9-db2f-4963-9240-94815808d32f	Primary Tumor	63	9
TCGA-KIRC	3cbca837-f5a7-4a87-8f02-c59eac232d5a	Primary Tumor	144	21
TCGA-KIRC	3cbca837-f5a7-4a87-8f02-c59eac232d5a	Solid Tissue Normal	126	14
TCGA-KIRC	46c87ae0-c123-4bdc-8a79-d375d8a7e7a3	Primary Tumor	91	22
TCGA-KIRC	46c87ae0-c123-4bdc-8a79-d375d8a7e7a3	Solid Tissue Normal	85	8
TCGA-KIRC	4fca10bd-988a-47f9-8ed5-037c0d59d70c	Solid Tissue Normal	30	3
TCGA-KIRC	50f29fc7-c111-4101-b970-b1e1dd3388cf	Primary Tumor	93	18
TCGA-KIRC	50f29fc7-c111-4101-b970-b1e1dd3388cf	Solid Tissue Normal	20	3
TCGA-KIRC	659294b9-ded9-498a-bc00-c1d4d456aa4a	Primary Tumor	424	65
TCGA-KIRC	798d51ff-182e-406c-8885-8a198d9959d1	Primary Tumor	71	14
TCGA-KIRC	798d51ff-182e-406c-8885-8a198d9959d1	Solid Tissue Normal	45	8
TCGA-KIRC	7ac1d6c6-9ade-49af-8794-10b5b96b2b05	Primary Tumor	251	37
TCGA-KIRC	8593764c-e468-4229-94de-6ba614b4f068	Blood Derived Normal	25	3
TCGA-KIRC	8593764c-e468-4229-94de-6ba614b4f068	Primary Tumor	284	54
TCGA-KIRC	897f85ec-7e14-426a-a532-eed01ccc90f1	Primary Tumor	175	21
TCGA-KIRC	897f85ec-7e14-426a-a532-eed01ccc90f1	Solid Tissue Normal	78	12
TCGA-KIRC	8ed08632-b5b3-4be3-bd71-999456fa2d23	Primary Tumor	240	29
TCGA-KIRC	8ed08632-b5b3-4be3-bd71-999456fa2d23	Solid Tissue Normal	81	12
TCGA-KIRC	8ee720b5-6f3a-4921-85ab-70e75c0835b0	Solid Tissue Normal	39	7
TCGA-KIRC	97fee782-9aa3-41c7-8b7b-53c9c69bdabc	Blood Derived Normal	23	3
TCGA-KIRC	97fee782-9aa3-41c7-8b7b-53c9c69bdabc	Primary Tumor	87	12
TCGA-KIRC	a55e63a9-5046-4f0f-a1e1-197b783d5387	Primary Tumor	74	9
TCGA-KIRC	a55e63a9-5046-4f0f-a1e1-197b783d5387	Solid Tissue Normal	4	0
TCGA-KIRC	d7155ce6-e6b2-4c1f-8233-85f0d63e8e11	Blood Derived Normal	62	7
TCGA-KIRC	d7155ce6-e6b2-4c1f-8233-85f0d63e8e11	Primary Tumor	43	7
TCGA-KIRC	d7abeadd-ca92-4e18-ae06-70baf9ce42e0	Blood Derived Normal	47	8
TCGA-KIRC	d7abeadd-ca92-4e18-ae06-70baf9ce42e0	Primary Tumor	123	13
TCGA-KIRC	e1663694-17dd-4b01-b613-2516e022dfb7	Primary Tumor	305	38
TCGA-KIRC	e1663694-17dd-4b01-b613-2516e022dfb7	Solid Tissue Normal	62	7
TCGA-KIRC	e3aa5595-223b-42e9-aec0-e49f631e37d5	Blood Derived Normal	41	6
TCGA-KIRC	e3aa5595-223b-42e9-aec0-e49f631e37d5	Primary Tumor	184	24
TCGA-KIRC	fd5728e0-e495-45f5-aac8-c0856510c8aa	Blood Derived Normal	5	0
TCGA-KIRC	fd5728e0-e495-45f5-aac8-c0856510c8aa	Primary Tumor	70	17
TCGA-LUAD	009be09b-f9f6-43b7-8f45-4a648f8123ce	Blood Derived Normal	22	4
TCGA-LUAD	07b5663f-9a54-4462-b6c1-6fc8116b8714	Blood Derived Normal	19	1
TCGA-LUAD	07b5663f-9a54-4462-b6c1-6fc8116b8714	Primary Tumor	55	13
TCGA-LUAD	0df573ee-28f0-4244-b434-09e6ca59fbf0	Blood Derived Normal	16	2
TCGA-LUAD	0df573ee-28f0-4244-b434-09e6ca59fbf0	Primary Tumor	126	25
TCGA-LUAD	199386c2-bb53-4fad-a1b6-59ab216a4a50	Primary Tumor	63	9
TCGA-LUAD	199386c2-bb53-4fad-a1b6-59ab216a4a50	Solid Tissue Normal	147	19
TCGA-LUAD	1ab7ad70-0f80-41d8-8efa-3baebc8223cc	Blood Derived Normal	19	6
TCGA-LUAD	1ab7ad70-0f80-41d8-8efa-3baebc8223cc	Primary Tumor	18	2
TCGA-LUAD	36ad7fc7-0cc1-4f01-aef1-f89b3cb4feac	Blood Derived Normal	8	2
TCGA-LUAD	36ad7fc7-0cc1-4f01-aef1-f89b3cb4feac	Primary Tumor	60	11
TCGA-LUAD	42ca54fc-c1ae-41cd-bca1-7fe9810db460	Blood Derived Normal	18	1
TCGA-LUAD	42ca54fc-c1ae-41cd-bca1-7fe9810db460	Primary Tumor	90	12
TCGA-LUAD	673493f6-975c-49e8-934c-001e9a0fff90	Blood Derived Normal	21	4
TCGA-LUAD	673493f6-975c-49e8-934c-001e9a0fff90	Primary Tumor	50	12
TCGA-LUAD	6d72de06-232a-4983-a06c-eba6d82cb3f1	Primary Tumor	75	21
TCGA-LUAD	6d72de06-232a-4983-a06c-eba6d82cb3f1	Solid Tissue Normal	67	10
TCGA-LUAD	8a16ddb3-4861-4128-bed9-0b1f94fe8cf7	Blood Derived Normal	18	5
TCGA-LUAD	8a16ddb3-4861-4128-bed9-0b1f94fe8cf7	Primary Tumor	60	16
TCGA-LUAD	a41c46da-7ed4-4192-bd16-b3cbb94a5133	Primary Tumor	126	18
TCGA-LUAD	a41c46da-7ed4-4192-bd16-b3cbb94a5133	Solid Tissue Normal	115	12
TCGA-LUAD	bab43415-d413-40be-a4c0-2c40a52afe6a	Blood Derived Normal	20	4
TCGA-LUAD	bab43415-d413-40be-a4c0-2c40a52afe6a	Primary Tumor	27	2
TCGA-LUAD	bf15f7ad-9d92-473b-91d1-f24aa373ab97	Blood Derived Normal	28	3
TCGA-LUAD	bf15f7ad-9d92-473b-91d1-f24aa373ab97	Primary Tumor	107	20
TCGA-LUAD	ccda26c1-a6d6-4317-8cf8-8a87e15ce12e	Blood Derived Normal	13	0
TCGA-LUAD	ccda26c1-a6d6-4317-8cf8-8a87e15ce12e	Primary Tumor	35	3
TCGA-LUAD	d31aeefc-b59b-42e9-9919-750b17a70a3d	Solid Tissue Normal	336	43
TCGA-LUAD	e16ca88f-488b-40f0-9169-e5a62482a2ff	Blood Derived Normal	19	3
TCGA-LUAD	e16ca88f-488b-40f0-9169-e5a62482a2ff	Primary Tumor	48	6
TCGA-LUAD	e8b7a103-644f-4865-92f8-80b053bd5e17	Blood Derived Normal	15	2
TCGA-LUAD	e8b7a103-644f-4865-92f8-80b053bd5e17	Primary Tumor	46	7
TCGA-LUAD	eeab558b-8d1e-4843-861d-dbfb06061758	Blood Derived Normal	8	2
TCGA-LUAD	eeab558b-8d1e-4843-861d-dbfb06061758	Primary Tumor	55	11
TCGA-LUAD	f77cf4d3-9829-4fd3-95a1-b29aed9e94b8	Blood Derived Normal	51	12
TCGA-LUAD	f77cf4d3-9829-4fd3-95a1-b29aed9e94b8	Primary Tumor	76	17
TCGA-LUAD	fb6b289c-aaf9-4d8e-b6e0-5d35bce1b6e1	Blood Derived Normal	18	4
TCGA-LUAD	fb6b289c-aaf9-4d8e-b6e0-5d35bce1b6e1	Primary Tumor	36	9
TCGA-LUAD	fb79c491-7b01-42ae-8369-8364e442e31b	Blood Derived Normal	24	3
TCGA-LUAD	fb79c491-7b01-42ae-8369-8364e442e31b	Primary Tumor	108	15
TCGA-LUSC	037c57d1-b4a5-45dc-bda4-0550461d321b	Primary Tumor	322	35
TCGA-LUSC	037c57d1-b4a5-45dc-bda4-0550461d321b	Solid Tissue Normal	216	31
TCGA-LUSC	0398eae1-7216-4595-80a5-6b117d96e070	Primary Tumor	171	10
TCGA-LUSC	0398eae1-7216-4595-80a5-6b117d96e070	Solid Tissue Normal	486	81
TCGA-LUSC	0806923c-2dee-403d-a2e9-771722873b0d	Primary Tumor	144	13
TCGA-LUSC	0806923c-2dee-403d-a2e9-771722873b0d	Solid Tissue Normal	161	27
TCGA-LUSC	0ab8d063-62b4-4d47-82aa-e3351a60029d	Primary Tumor	81	15
TCGA-LUSC	0ab8d063-62b4-4d47-82aa-e3351a60029d	Solid Tissue Normal	12	0
TCGA-LUSC	0d6a7cdf-daf5-4181-864f-430952e6fdb3	Primary Tumor	105	13
TCGA-LUSC	0d6a7cdf-daf5-4181-864f-430952e6fdb3	Solid Tissue Normal	90	12
TCGA-LUSC	0e2ee54a-51c9-4868-842d-a2a1c1cfb016	Blood Derived Normal	456	102
TCGA-LUSC	0e2ee54a-51c9-4868-842d-a2a1c1cfb016	Primary Tumor	230	26
TCGA-LUSC	174cdc32-e94a-4829-b6b7-df560de55be2	Primary Tumor	16	1
